alunoId,cursos
1746995,123370|123370|10006|10006|124613|10004|123584|123584|920081|920081|124603|123556|123556|124108|124108|920087|920087|122876|122876|124137|124137
1760230,123370|124065|124421|124421|124511|124412|124214|124270|124505|920081|120292|920105|124808|124140
1771137,123370|124168|920083|920081|10008|123881|123519|920088|920088
1799965,123370|920081|920081|124183
1735936,123594|123912|122006|10004|920081|123556|124411
1747578,123594|123684|920089|123654|123231|920090|123886
1760334,123594|122006|120834|920094|920089|920082|124851|920084|124565|920085|920081|920081|920091|123786|124502|124472|123556|124354|920087|920088|122392|124478|120601
1781128,124
1258982,123840|920092
898010,123840|123912|124248|124368|123869|122392
1139748,123840|124065|123783|123235|124290|124290|124248|124248|122248|123732|123927|123944|120601|120601
1173941,123840|123840|123868|123868|120601
1729560,123840|920080|920085|920090|920091
1746244,123840|123433|121377|121377|123056|123611|123116|123783|11119|124260|122060|123235|123814|920082|10004|10004|123065|123065|10005|920084|124000|123868|124179|124180|123798|124241|920081|920081|123703|120018|120292|920091|920091|920092|124637|123086|124248|920086|124392|123453|124166|123260|920046|123617|123438|123732|120550|120550|120550|124140|123927|123892|123869|124470|123920|124454|120601|120601
1748810,123840|123750|124337|124492|124207|123741|124203|124454
1779659,123840|123780|920089|920081
1804589,123840|123868
473992,1238
521900,123840|121377|121569|920094|920082|920083|123868|124241|920085|920081|124248|920086|120550|920088
1767638,123433|123763|123410|123377|920095|920094|920080|920082|123574|123428|123798|123053|920081|123453|121439|121440|124398|920087|123795|124376
1705749,123433|920085
1745846,123433|123750|123807|920080|920080|920083|920083|123868|123802|123798|920081|920081|920081|920081|123817|920092|123453|123927|120601
1797565,123433|123359|920086|123453|123902
1808369,123
1734633,124202|124168|920080|920082
1132512,124079|123661|123661|124120|121569|121569|123417|123417|123171|123171|920084|920084|123654|123654|123535|123535|120808|120808|123260|123260
1282760,124079|10006|123750|124430|124141|920094|124098|920089|920082|920082|120386|10005|920084|920090|920081|124603|920091|920092|123487|123072|920087|920088|920088
1702552,124079|124613|11119|124561|124473|920089|124336|120667|124290|920084|124099|121715|124125|120018|120292|920091|124317|121555|123514|123260|123260|124140|920087|120014|920088|124567|124693
1741040,124079|124422|124168|920083|920084|920084|124303|920085|920085|920090|920090|920090|123434|124603|920091|124192|124108|124187
1741085,124079|124263|920089|123122|123122|123896|124129
1748520,124079|120344
1763504,124079|123653|920090|122430
1767707,124079|10006|124127|124409|124186|124755|124098|920080|920089|121579|920083|124303|124584|920090|920090|124702|10008|124125|122291|124147|920086|120808|124467|122714|124354|124083|124640
1771355,124079|124107|920089|920089|920084|920085|124074|920091
1785828,124079|123487|124140|920087
1806219,124079|123750|124107|920094|124069|123719|124093|123738|123065|124094|123182|124099|920085|122291|124687|123200|124140|123886|123920|124740
1808294,124079|120834|920094|920094|123279|920080|920113|920082|124883|122181|122094|122094|920085|920085|920085|920090|920091|120808|920115|920087|920087|920088
1812012,124079|124079|10006|10006|920107|920107|123604|123604|124141|124141|920094|920094|124561|124561|124098|124098|920080|920080|920089|920089|920089|920089|920082|920082|124150|124150|920083|920083|10005|10005|122181|122181|920084|920084|920100|920100|124099|124099|124099|124099|920085|920085|920090|920090|123053|123053|920081|920081|920091|920091|920088|920088|124567|124567
1703285,123561|124423|124505|123751
1731222,123561|920084|920081|920081|920092|920092
1740793,123561|123281|123519|920056|920088
1804876,123561|920081
1808067,123561|920089|920082|920091|920087|123529
1031156,123661|123868|920081
1209897,123661|920089|920085|123584|920081|920081|123679
1248509,123661|10006|123750|123735|124168|920089|920089|920084|124270|920085|120018|920091|123821|123828|123438|123927|920087|920087
1713353,123661|121761|124069|920089|920089|121413|121413|120550|123490|123794
1730715,123661|123661|124761|920087|124556
1750423,123661|920089|920081|920087
1780301,123661|123661|121166|121166|920094|920094|920080|920080|920089|920089|124214|124214|920084|920084|920085|920085|920085|920085|920090|920090|121715|121715|920081|920081|920081|920081|920091|920091|920091|920091|121439|121439|121440|121440|121440|121440|920056|920056|920087|920087|124640|124640|920088|920088|124531|124531
1781084,123661|10006|10006|123575|120667|124423|10007|123881|920092|920092|123086|920086|920086|124379|124640
1804488,123661|123522|920094
1769575,124666|920080|120601
1826810,124
1151188,123713|123763|123652|124814|123629|123535
1720226,123713|123655|122060|122895|123614|123535
1731503,123713|120976|120976|124432|123556
1739644,123713|920089|123584|920081|121413
1747494,123713|920083|920084|920081|920091|920086
1785966,123713|920089|920085|920090|920090|124603|920091
1797853,123713|124433|123674
1799691,123713|123770|10006|123716|123750|124088|123783|123866|123692|920083|920090|123703|920086|920086|920086|123800|123784|124347|124371
1221209,123895|123663|920089|920084|123856|123529
1702482,124
1722042,123895|124433|124329|124278|920085|920081|122895|124603|10008|123881|124280|124587|120292|120292|920087|124567
1284056,124489|124755
1713048,124489|123328|920080|10004|920083|10005|124303|920090|920090|920081|920081|920081|920087|123465
1761388,124489|10006|124595|124339|123763|123279|123616|920089|124266|920083|123691|124659|123699|123629|920085|920090|920081|124603|124637|123260|123260|920115|124352|124154|124559|122876|123920|124334|123674
1770202,124489|10004|920081|124603|920091|124466|124482
1786354,124489|124722|124466|124466
1796731,124489|124603|920091|121555
1802291,124489|920080|920089|920089|920082|920083|920084|124688|920090|920091
1807239,124489|920094|920080|920089|920082|920083|920083|920084|920085|920090|920081|920091|920092|920092|920086|920087|920088
1171924,123
1711420,123
1713008,123
1714885,123
1249233,123770|124168|920080|920080|920083|920083|124177|920081|123703|123223|124354|920087|920087
1716712,123770|122060|920083|123586|920090|10008|123885|123506|123507
1747394,123770|123655|123235|123769|920081|123597|123944
1752153,123770|10006|124088|124115|123652|123280|124146|124186|123609|122181|123769|123086|124147|123200|123800|123784|122430|124083|123487
1762884,123770|123782|10005|123769|920090|123675|123086|123086|123784|124693
1788988,123770|124167|920092|920086|123871
1792398,123770|123770|121377|121377|124213|124088|123782|123782|123783|123783|124168|123866|123866|124186|123171|123171|10005|123769|123769|920090|124147|123896|123896|123800|123800|123784|123784|124490|123902|123902
1803297,123770|10006|123407|123474|920081|920081|123223|123675|920092|920086|123599|920087
1710555,10006|123056
1712520,10006|11119
1729224,1
1770534,10006|124323|123522|123750|920095|920094|920080|920083|920090|920090|920081|920092|123916|123871
1019367,10006|10006|124168|124168|920081|10007|10007|10008|10008|124256|124256
1075557,10006|121999|920081|124271|120292|123086
1136264,10006|920082|920085|920091|920091
1171914,1
1177534,10006|124688|124303|124597|123489|124074|124074|124603|10008|120018|124766|124253
1177697,10006|123407|920081|920088
1180461,10006|123116|121569|920089|920082|123762|920085|120808|123260
1217444,10006|920080|124603
1218908,10006|122006|123279|920082|920084|920081|920091|124447|920087|920088
1232556,10006|920089
1235802,10006|920089|920082|920084|920085|920091|123514|920088
1249398,10006|920084|920081
1274350,10006|121377|123558|123735|123655|123655|123639|123644|124329|123186|124146|123171|920089|920089|920082|123481|920083|10005|123122|920084|920084|123586|123875|920085|920085|920090|920090|123489|920081|123118|123535|123547|920091|920092|920092|122912|920086|920086|123800|123784|123579|122430|124129|123047|123169|123915|123465|122180|123447
1281076,10006|123663|920089|920085|920090|920091|123529
1702052,1
1703938,10006|124603
1703995,10006|920089|10005|920084|123231|920085|10007|124358|123086|123605|123751
1710000,10006|123750|124430|920076|920080|920089|920089|920082|920082|920090|920081|920087|124137
1712028,10006|124120|123603|123598|124367|920094|123719|123596|123703|124358|920091|123545|124376
1712449,10006|920084|920087
1712918,10006|124266|10005
1713432,1
1716521,1
1716679,10006|124263|121716|123720|124248|124598
1717599,10006|123065|10005|920084|920091|920088
1721052,10006|10007|124758
1721417,10006|124168|124217|920081|124169|920088
1722298,1
1730173,10006|920094|920080|920089|920082|122438|920084|920085|920090|124603|123048|920088
1730674,10006|920081|10007
1731077,10006|920084|124603
1734227,10006|10006|123780|920080|920089|920084|920090|920081|920091
1734375,1
1734474,10006|122438|121579|121715
1734580,1
1735266,10006|124319
1739078,10006|124167|123916
1739496,10006|124603|920088
1741000,10006|120808|123886
1741057,10006|10004
1741073,10006|124762|123279|124603|120292|120292|920091
1745540,10006|123186|920081|124556
1745721,10006|123780|920095|920094|123652|920080|123684|920089|920083|123065|920085|920090|920090|920090|920081|920081|920091|920091|920092|124273|920086|124528|124490
1745786,10006|920094|123652|920083|920086|124528|124531
1746487,10006|920081|920081|920081|920086
1746815,1
1747421,10006|124510|920090|920081
1747686,10006|121716
1747928,1
1748231,10006|11119|920085|920081|123679|920087|920088|124334
1749173,1
1749335,10006|124788|124788|920081|124603|124603|920088|920088|920088|920088|920088|122876
1749714,10006|10006|124510|124510|920094|920094|920083|920083|920085|920085
1751428,10006|124187
1751926,10006|10008
1752797,10006|920089|920082|920084|123868|920085|920090|10007|10008|920091|920092|920088|122180|124478
1759157,10006|124323|124372
1760130,10006|124168|121716|920080|920081|920086|120601
1761008,1
1761021,10006|10004|10004
1761832,10006|920090|920090|920081|920091
1762887,1
1763201,10006|123780|123279|123719|920080|920089|920082|123691|124099|920085|920090|123053|920081|124603|920091
1768194,10006|920083|920090
1768695,10006|920081|10008|123900
1768826,10006|123787|124715
1769037,10006|123807|123584|123679|123556|920088
1769655,10006|124174
1770747,10006|124168|124167|124621|120667|920081|920092|920086|124256
1771104,10006|920088
1772083,10006|124107|920094|920081|920081
1774108,10006|123637|123780|123588|920094|920089|920082|920083|123654|123649|920085|920090|920091|920086|920087|122180|123529
1774295,10006|121579|920083|123875|920081|920091|920092|124531
1779841,10006|920082|10004|10004|10004|920083|10005|920091|124354
1780180,10006|124762|920081|124603
1780431,1
1781081,10006|124168|124251|123881|123519|124472
1786230,10006|920084
1786372,1
1786471,1
1787129,10006|10006|10006|124561|124561|124568|124568
1787616,1
1787964,1
1788218,10006|920094|920089|920082|920083|920084|920085|920090|920090|920081|920091|920092|920086|920087|124347|124531
1788444,10006|124212
1788966,10006|124168|124563|920080|123556|123794
1790902,10006|11119|920094
1796301,10006|124754|920089|10005|124722|920085|10007
1802026,10006|920089
1802229,10006|10006|920085|920085|124603|124603
1802511,10006|121377|123377|123397|121917
1802857,10006|124167
1803790,10006|10006|920085|920085|10008|10008
1803885,10006|123616|124191|124267
1803937,1
1804011,10006|10006|920089|920089|10004|122094|122094|124603|124603|10008|124125|124125|124568|124568
1804339,10006|920083|123841
1804391,1
1804753,10006|920094|124266|920083|123065|920081|123086
1807067,10006|920082
1807263,10006|123611|121166|920089|920082|120667|920084|920085|121715|920081|920081|122714|123072|920087
1807517,10006|122060|123684|122094|920085|920081|123260
1808004,10006|10005
1808098,10006|920081|10007
1808320,10006|122895|123047
1808419,10006|11119|123789
1811769,10006|920089|920083|920088
1813094,10006|10005|920090|920090
1820063,10006|10005|920081|920081|124265
1820456,10006|10006|124603|124603
1822631,1
1823805,1
1824084,10006|123122
1824653,10006|124460|920094|920081|920091|124183|124169|920088|124347
1837638,1
1838504,1
574298,1001
1110879,10006|121569|920083|920083|122877|920084|920084|121715|920081|120292|920091|123453|920088|920088
1116983,10006|124603|124352|920088
1283348,10006|920084
1742913,10006|122006|920089|920082|124169|123487|122392
1770932,10006|122006|124422|124168|920094|920089|920092|920087|124411|122392
1773572,10006|920082|920090|121715|920091
1786273,10006|120344|920094|920080|920089|920082|920081|920088
1795580,10006|920090|124531
1798317,10006|920082|920091|123529
1802075,10006|920082
